Store_Number,SKU_Coded,Product_Class_Code,min(Sold_Date),max(Sold_Date)
15308,1540,6184000,22975,2022-01-24,2024-03-15
15309,2640,6184050,22975,2021-11-18,2024-02-19
15310,880,6184100,22975,2021-11-01,2024-03-26
15311,4730,6184100,22975,2021-11-01,2024-03-28
15312,3740,6184100,22975,2021-11-02,2024-03-29
15313,4400,6184100,22975,2021-11-10,2024-03-03
15314,2310,6184950,24375,2021-11-05,2024-02-29
15315,880,6184950,24375,2021-11-05,2024-03-12
15316,3300,6184950,24375,2021-11-09,2024-03-22
15317,3630,6184950,24375,2021-11-12,2024-03-17
15318,2090,6184950,24375,2021-11-23,2024-03-12
15319,2640,6184950,24375,2021-12-16,2024-03-16
15320,2420,6185000,24375,2021-11-08,2024-03-08
15321,660,6185000,24375,2021-11-08,2024-03-21
15322,3520,6186000,22850,2023-04-15,2023-11-26
15323,1980,6186100,24425,2021-11-07,2024-03-01
15324,2090,6186100,24425,2021-11-19,2023-12-27
15325,2860,6187050,22925,2023-04-21,2024-03-24
15326,1100,6187100,22850,2021-11-07,2023-12-20
15327,550,6187100,22850,2021-11-26,2022-08-21
15328,2750,6187100,22850,2021-12-23,2023-04-15
15329,3520,6187200,24400,2022-11-05,2024-03-25
15330,2860,6187550,22800,2023-05-01,2024-01-08
15331,1100,6187600,24425,2021-11-04,2024-03-22
15332,3410,6187600,24425,2021-11-06,2024-03-15
15333,1980,6187600,24425,2021-12-17,2024-03-22
15334,4070,6188100,22975,2022-07-20,2024-03-08
15335,1870,6188100,22975,2022-08-18,2024-03-24
15336,3080,6188100,22975,2022-08-25,2024-03-24
15337,3410,6188100,22975,2022-10-06,2024-03-29
15338,4400,6188100,22975,2022-12-12,2024-03-04
15339,2860,6188100,22975,2023-04-20,2024-03-29
15340,1320,6188300,22850,2021-11-05,2024-03-27
15341,3630,6188300,22850,2021-11-15,2024-03-20
15342,3740,6188300,22850,2021-11-18,2024-03-30
15343,2200,6188300,22850,2021-11-26,2024-03-14
15344,4180,6188300,22850,2021-12-01,2024-03-22
15345,3520,6188300,22850,2022-11-09,2023-12-21
15346,3740,6188350,22850,2021-11-06,2024-03-14
15347,880,6188350,22850,2021-11-28,2024-03-02
15348,2310,6188400,22975,2021-12-07,2024-03-24
15349,1100,6188450,22975,2021-11-01,2024-01-20
15350,1870,6188450,22975,2021-11-07,2024-02-22
15351,2750,6188450,22975,2021-11-10,2024-03-04
15352,2970,6188450,22975,2021-11-15,2024-03-08
15353,4180,6188450,22975,2021-11-19,2024-03-29
15354,2640,6188450,22975,2021-12-15,2024-02-07
15355,550,6188450,22975,2021-12-17,2021-12-18
15356,2860,6188550,22950,2023-04-20,2024-03-17
15357,1760,6189850,22925,2021-11-01,2022-06-16
15358,4730,6189850,22925,2021-11-02,2023-01-01
15359,1320,6189850,22925,2021-11-05,2022-12-22
15360,330,6189850,22925,2021-11-15,2022-08-19
15361,2420,6200200,22975,2022-09-09,2024-03-25
15362,2090,6200200,22975,2022-09-20,2024-01-06
15363,3410,6200200,22975,2022-08-26,2024-03-30
15364,3520,6200200,22975,2022-11-22,2024-03-20
15365,660,6200250,22975,2022-09-01,2024-03-20
15366,330,6200250,22975,2022-09-07,2024-03-01
15367,4840,6200250,22975,2022-09-23,2024-03-04
15368,2200,6200250,22975,2022-10-09,2024-03-25
15369,4070,6200250,22975,2022-11-03,2024-01-20
15370,3080,6200250,22975,2022-11-22,2024-03-27
15371,880,6200250,22975,2022-11-30,2024-03-20
15372,1980,6200250,22975,2023-01-27,2024-02-24
15373,550,6200350,22975,2022-08-08,2024-03-09
15374,660,6200350,22975,2022-10-28,2024-03-31
15375,990,6200350,22975,2022-10-30,2024-02-05
15376,2090,6200350,22975,2022-11-07,2024-03-07
15377,2420,6200350,22975,2022-11-24,2024-03-20
15378,3300,6200350,22975,2022-11-26,2024-03-07
15379,3190,6200350,22975,2022-11-29,2023-12-09
15380,2860,6200350,22975,2023-04-20,2024-02-09
15381,4180,6200400,22975,2022-09-04,2024-02-09
15382,550,6200400,22975,2022-12-14,2024-03-12
15383,2970,6200550,24375,2022-07-29,2023-11-17
15384,4070,6200550,24375,2023-02-11,2024-01-20
15385,2750,6200650,22850,2022-08-25,2024-02-25
15386,4840,6200650,22850,2022-08-26,2024-03-11
15387,2970,6200650,22850,2022-08-29,2024-03-30
15388,2310,6200650,22850,2022-08-29,2024-03-24
15389,880,6200650,22850,2022-08-29,2024-03-31
15390,1980,6200650,22850,2022-09-01,2024-03-29
15391,3190,6200650,22850,2022-09-02,2024-03-29
15392,2530,6200650,22850,2022-09-10,2024-03-28
15393,2640,6200650,22850,2022-09-17,2024-03-31
15394,2310,6200750,22850,2022-10-22,2022-11-20
15395,550,6200750,22850,2022-10-26,2022-10-26
15396,2750,6200750,22850,2022-11-30,2023-05-28
15397,2420,6200750,22850,2022-12-24,2023-01-27
15398,3630,6200800,22925,2022-09-06,2024-03-14
15399,1870,6200800,22925,2022-09-08,2024-02-13
15400,330,6200800,22925,2022-09-14,2024-01-25
15401,330,6200850,22975,2022-09-22,2024-03-10
15402,4180,6200850,22975,2022-10-06,2024-03-15
15403,2200,6200850,22975,2022-10-14,2023-12-27
15404,1320,6200850,22975,2022-10-24,2024-01-16
15405,2530,6200850,22975,2022-11-09,2023-12-07
15406,3410,6200900,22975,2022-11-29,2023-12-31
15407,1650,6200900,22975,2022-12-12,2024-02-19
15408,1980,6200900,22975,2023-01-06,2024-01-27
15409,1100,6200900,22975,2023-03-06,2024-03-31
15410,3190,6200900,22975,2023-04-06,2024-02-24
15411,3740,6200900,22975,2023-05-06,2024-03-12
15412,3520,6200900,22975,2023-08-03,2023-10-20
15413,2970,6201050,22975,2023-03-22,2023-03-22
15414,1980,6201100,24425,2022-10-15,2024-03-15
15415,2310,6201100,24425,2022-10-28,2024-02-23
15416,2750,6201200,24425,2022-12-22,2023-12-21
15417,1540,6201200,24425,2022-12-30,2024-02-20
15418,3410,6201200,24425,2022-12-31,2024-02-16
15419,3740,6201200,24425,2023-01-13,2024-02-09
15420,2750,6201250,24425,2022-12-22,2024-03-29
15421,1540,6201250,24425,2022-12-29,2024-02-28
15422,2200,6201250,24425,2023-01-01,2024-03-16
15423,1320,6201250,24425,2023-01-02,2024-02-21
15424,4400,6201250,24425,2023-07-16,2023-07-16
15425,1100,6201300,24425,2022-12-23,2024-03-03
15426,990,6201300,24425,2023-01-08,2024-02-12
15427,4400,6201300,24425,2023-06-25,2024-03-10
15428,2200,6201350,24425,2022-12-07,2023-12-30
15429,2310,6201350,24425,2023-01-13,2023-03-25
15430,4840,6201350,24425,2023-02-01,2023-04-01
15431,2640,6201400,22925,2022-10-17,2024-03-29
15432,4730,6201400,22925,2022-10-29,2024-03-31
15433,1760,6201500,22925,2022-10-17,2024-01-25
15434,4070,6201500,22925,2022-10-26,2024-03-09
15435,770,6201500,22925,2022-10-27,2023-12-22
15436,3410,6201500,22925,2022-12-10,2023-10-23
15437,1870,6201550,22875,2024-03-18,2024-03-24
15438,2750,6201600,22975,2023-01-20,2024-03-20
15439,550,6201600,22975,2023-02-01,2023-11-14
15440,3080,6201600,22975,2023-02-05,2024-03-09
15441,1650,6201600,22975,2023-02-18,2024-03-22
15442,2530,6201600,22975,2023-02-20,2024-03-08
15443,4840,6201650,22975,2023-01-10,2024-03-26
15444,2970,6201650,22975,2023-01-10,2024-03-18
15445,4070,6201650,22975,2023-01-15,2024-03-24
15446,2310,6201650,22975,2023-02-04,2024-03-26
15447,2200,6201650,22975,2023-02-22,2024-03-31
15448,2750,6201700,24425,2022-11-06,2024-03-31
15449,3190,6201700,24425,2022-11-17,2024-03-26
15450,2530,6201700,24425,2022-11-20,2024-03-21
15451,1980,6201700,24425,2022-11-25,2023-12-08
15452,1210,6201750,22850,2022-11-26,2024-03-28
15453,2640,6201900,22850,2022-11-25,2024-03-10
15454,2420,6201900,22850,2022-11-28,2023-10-25
15455,3080,6201900,22850,2022-12-02,2024-02-13
15456,4840,6201900,22850,2022-12-07,2024-03-12
15457,660,6201900,22850,2022-12-07,2024-03-03
15458,880,6201900,22850,2022-12-12,2024-03-06
15459,4730,6201950,22850,2022-11-29,2024-03-02
15460,3300,6201950,22850,2022-11-30,2024-03-29
15461,3410,6201950,22850,2022-12-09,2024-01-05
15462,2090,6202100,24425,2022-12-05,2024-03-22
15463,770,6202100,24425,2022-12-15,2023-08-24
15464,4180,6202100,24425,2023-01-13,2024-02-29
15465,4840,6202100,24425,2023-04-17,2024-03-29
15466,2860,6202100,24425,2023-04-20,2023-11-23
15467,2750,6202100,24425,2023-05-15,2024-03-15
15468,990,6202150,24425,2022-11-18,2023-05-21
15469,880,6202150,24425,2022-11-22,2023-05-10
15470,660,6202200,24425,2022-11-18,2023-04-12
15471,550,6202200,24425,2022-11-18,2022-12-27
15472,3520,6202200,24425,2022-11-24,2024-01-20
15473,1650,6202200,24425,2022-11-24,2022-12-08
15474,4730,6202200,24425,2022-12-05,2023-12-30
15475,2860,6202200,24425,2023-04-21,2023-07-28
15476,1760,6202350,24375,2023-02-17,2024-03-02
15477,2090,6202350,24375,2023-02-22,2024-03-31
15478,4180,6202350,24375,2023-03-06,2024-02-29
15479,1980,6202350,24375,2023-03-10,2024-02-05
15480,4400,6202400,24375,2023-07-02,2024-03-17
15481,2640,6202400,24375,2023-08-15,2023-10-03
15482,2420,6202400,24375,2023-09-22,2024-03-08
15483,3080,6202450,24375,2023-01-20,2024-03-29
15484,2970,6202450,24375,2023-01-28,2024-03-27
15485,3300,6202450,24375,2023-03-10,2024-01-03
15486,1980,6202450,24375,2023-04-22,2024-02-10
15487,3190,6202450,24375,2023-05-03,2024-03-29
15488,4180,6202500,24375,2023-01-18,2024-01-20
15489,2310,6202500,24375,2023-01-27,2024-03-15
15490,2090,6202500,24375,2023-03-29,2024-01-22
15491,4400,6202500,24375,2023-04-23,2024-02-25
15492,1540,6202550,22975,2023-01-23,2024-02-18
15493,3410,6202550,22975,2023-02-08,2024-02-02
15494,330,6202550,22975,2023-02-08,2024-02-12
15495,4730,6202550,22975,2023-02-16,2023-11-03
15496,550,6202550,22975,2023-04-04,2024-03-22
15497,4070,6202550,22975,2023-04-22,2024-03-29
15498,1760,6202650,24400,2023-02-02,2023-10-16
15499,2970,6202650,24400,2023-02-04,2023-09-16
15500,4730,6202650,24400,2023-02-11,2024-01-31
15501,4070,6202650,24400,2023-02-13,2024-02-22
15502,2860,6202650,24400,2023-04-18,2023-08-13
15503,2640,6202700,24400,2023-02-01,2024-01-29
15504,2310,6202700,24400,2023-02-02,2023-10-17
15505,1870,6202700,24400,2023-02-02,2023-08-30
15506,1760,6202700,24400,2023-02-02,2023-11-28
15507,3080,6202750,24400,2023-04-28,2023-12-24
15508,1650,6202750,24400,2023-04-30,2024-03-10
15509,4730,6202750,24400,2023-05-14,2024-03-29
15510,3190,6202750,24400,2023-05-14,2024-03-20
15511,4070,6202750,24400,2023-05-20,2024-03-21
15512,3630,6202750,24400,2023-05-26,2024-03-16
15513,2200,6202750,24400,2023-06-02,2023-12-26
15514,880,6202750,24400,2023-07-27,2024-01-09
15515,4400,6202750,24400,2023-08-17,2024-03-27
15516,2310,6202800,24400,2023-05-02,2024-01-31
15517,1540,6202800,24400,2023-05-09,2024-03-18
15518,1760,6202800,24400,2023-07-20,2023-12-08
15519,2420,6202800,24400,2023-07-29,2023-12-15
15520,2530,6202800,24400,2023-09-11,2024-03-07
15521,1870,6202800,24400,2023-09-28,2024-01-24
15522,880,6202850,24400,2023-03-16,2023-12-20
15523,990,6202850,24400,2023-03-24,2023-12-24
15524,770,6202850,24400,2023-04-03,2024-01-15
15525,1650,6202850,24400,2023-07-01,2024-02-07
15526,2640,6202900,24425,2023-05-18,2023-10-07
15527,3630,6202900,24425,2023-10-10,2024-03-19
15528,2640,6202950,22850,2023-03-13,2023-11-24
15529,1100,6202950,22850,2023-03-18,2023-12-09
15530,2420,6202950,22850,2023-03-23,2024-03-24
15531,2310,6202950,22850,2023-05-04,2024-03-26
15532,770,6202950,22850,2023-05-18,2024-01-04
15533,2530,6203000,22850,2023-03-10,2023-11-19
15534,990,6203000,22850,2023-03-17,2024-03-17
15535,1870,6203000,22850,2023-03-22,2023-10-07
15536,3630,6203000,22850,2023-06-28,2024-03-25
15537,1980,6203050,24425,2023-05-04,2023-12-22
15538,1760,6203050,24425,2023-08-09,2024-02-20
15539,2860,6203050,24425,2023-11-06,2024-01-20
15540,3300,6203100,24425,2023-03-14,2024-02-07
15541,550,6203150,22850,2023-03-02,2024-02-28
15542,1100,6203150,22850,2023-04-03,2024-03-17
15543,2530,6203150,22850,2023-04-11,2023-12-03
15544,1320,6203150,22850,2023-07-25,2024-02-25
15545,880,6203150,22850,2023-08-29,2024-02-17
15546,660,6203150,22850,2023-11-17,2024-02-15
15547,330,6203200,22850,2023-06-20,2024-01-16
15548,1870,6203200,22850,2023-08-29,2023-08-29
15549,1100,6203200,22850,2023-09-20,2023-11-18
15550,550,6203250,22950,2023-04-30,2024-01-13
15551,1320,6203250,22950,2023-05-01,2023-12-04
15552,1100,6203250,22950,2023-05-01,2024-02-26
15553,2200,6203250,22950,2023-05-05,2024-03-29
15554,1760,6203250,22950,2023-05-05,2024-03-09
15555,3520,6203250,22950,2023-05-19,2024-03-22
15556,3410,6203250,22950,2023-06-21,2024-02-03
15557,4840,6203300,24425,2023-09-20,2024-03-17
15558,3410,6203300,24425,2024-03-29,2024-03-29
15559,2420,6203350,24425,2023-06-20,2023-11-29
15560,2970,6203350,24425,2023-06-22,2024-01-06
15561,3520,6203350,24425,2023-06-23,2023-12-24
15562,1760,6203350,24425,2023-06-23,2024-03-21
15563,2310,6203350,24425,2023-07-06,2024-02-03
15564,1210,6203400,24425,2023-06-18,2024-01-17
15565,2970,6203400,24425,2023-06-23,2024-03-07
15566,1100,6203400,24425,2023-07-03,2024-02-04
15567,2420,6203400,24425,2023-08-11,2024-02-02
15568,2200,6203400,24425,2023-08-18,2024-02-16
15569,4400,6203400,24425,2024-01-29,2024-01-29
15570,2970,6203450,24425,2023-06-18,2024-03-27
15571,2640,6203450,24425,2023-10-13,2024-03-06
15572,3740,6203500,24425,2023-06-27,2024-03-20
15573,1210,6203550,24425,2023-07-15,2024-03-15
15574,1650,6203550,24425,2023-07-17,2023-12-21
15575,2970,6203550,24425,2023-07-21,2024-03-14
15576,3300,6203550,24425,2023-07-25,2024-03-24
15577,3410,6203550,24425,2023-07-28,2024-03-01
15578,1870,6203550,24425,2023-08-09,2023-12-29
15579,4840,6203550,24425,2023-08-13,2024-03-22
15580,4070,6203600,24425,2023-07-21,2024-02-15
15581,2200,6203600,24425,2023-07-28,2023-12-29
15582,3520,6203600,24425,2023-08-03,2024-02-15
15583,4730,6203600,24425,2023-11-16,2024-01-14
15584,990,6203650,24425,2023-07-16,2024-03-05
15585,3080,6203650,24425,2023-07-28,2024-03-14
15586,1100,6203650,24425,2023-08-06,2024-03-29
15587,4840,6203650,24425,2023-08-16,2024-03-21
15588,4400,6203650,24425,2023-12-19,2023-12-19
15589,3300,6203700,24425,2023-08-27,2024-03-24
15590,2310,6203700,24425,2023-09-23,2024-02-19
15591,4840,6203700,24425,2023-11-03,2024-03-22
15592,2090,6203700,24425,2023-11-09,2023-12-18
15593,2640,6203700,24425,2023-12-05,2024-02-04
15594,3300,6203750,24425,2023-08-09,2024-03-06
15595,4070,6203750,24425,2023-08-11,2024-03-29
15596,2860,6203750,24425,2023-08-12,2024-03-01
15597,3410,6203750,24425,2023-08-25,2024-02-18
15598,2860,6203800,24425,2023-07-30,2024-02-08
15599,1870,6203800,24425,2023-07-30,2024-03-21
15600,3190,6203800,24425,2023-08-29,2024-03-20
15601,1980,6203800,24425,2023-10-25,2024-03-07
15602,1540,6203850,24425,2023-08-03,2024-03-20
15603,1320,6203850,24425,2023-08-17,2024-03-28
15604,4840,6203850,24425,2023-08-21,2024-03-22
15605,1870,6203900,24425,2023-08-12,2024-03-06
15606,4840,6203900,24425,2023-08-17,2024-02-17
15607,1980,6203900,24425,2023-09-16,2024-02-10
15608,2750,6203950,24425,2023-07-20,2024-03-18
15609,1760,6203950,24425,2023-07-20,2024-03-09
15610,1650,6203950,24425,2023-07-24,2024-03-19
15611,1210,6203950,24425,2023-07-31,2024-03-25
15612,4840,6203950,24425,2023-08-17,2024-03-22
15613,1980,6203950,24425,2023-09-01,2023-10-18
15614,2310,6204000,22850,2023-05-10,2024-01-30
15615,1320,6204000,22850,2023-05-17,2024-03-08
15616,1210,6204000,22850,2023-05-23,2024-02-17
15617,2200,6204000,22850,2023-08-04,2024-03-08
15618,4070,6204050,22950,2023-06-18,2023-06-18
15619,2310,6204050,22950,2023-08-03,2024-03-31
15620,330,6204150,22850,2023-05-31,2024-03-12
15621,2860,6204150,22850,2023-06-10,2024-03-09
15622,1870,6204150,22850,2023-06-17,2024-03-24
15623,1760,6204150,22850,2023-06-27,2024-03-17
15624,4180,6204150,22850,2023-08-19,2024-03-28
15625,1650,6204150,22850,2023-09-29,2024-03-30
15626,4840,6204200,22850,2023-06-21,2024-01-20
15627,880,6204200,22850,2023-06-23,2024-03-11
15628,2200,6204200,22850,2023-07-03,2024-01-10
15629,1540,6204250,22850,2023-06-07,2024-01-25
15630,3740,6204250,22850,2023-06-10,2024-03-03
15631,1980,6204250,22850,2023-06-12,2024-02-20
15632,1210,6204250,22850,2023-06-30,2024-02-13
15633,880,6204250,22850,2023-06-30,2024-02-02
15634,1320,6204300,22925,2023-08-29,2024-03-27
15635,330,6204300,22925,2023-08-29,2024-03-30
15636,770,6204300,22925,2023-09-02,2024-03-01
15637,2530,6204300,22925,2023-09-06,2024-03-22
15638,4400,6204300,22925,2024-01-10,2024-01-21
15639,3300,6204350,22875,2023-05-29,2024-03-20
15640,3630,6204350,22875,2023-05-30,2024-03-06
15641,3520,6204350,22875,2023-06-04,2023-10-16
15642,2970,6204400,22900,2024-03-10,2024-03-10
15643,3630,6204450,24425,2023-09-30,2024-03-14
15644,4180,6204450,24425,2023-10-06,2024-02-17
15645,550,6204450,24425,2023-12-08,2023-12-23
15646,2530,6204500,22950,2023-06-25,2024-03-16
15647,2970,6204500,22950,2023-06-30,2024-03-29
15648,1540,6204500,22950,2023-12-19,2024-03-11
15649,2750,6204550,22950,2023-06-16,2024-02-24
15650,3300,6204550,22950,2023-06-19,2024-03-31
15651,3410,6204550,22950,2023-06-21,2024-01-16
15652,4840,6204550,22950,2023-07-08,2024-02-10
15653,1980,6204550,22950,2023-07-09,2023-12-05
15654,2420,6204550,22950,2023-08-28,2023-12-27
15655,550,6204600,22950,2023-09-03,2024-03-11
15656,660,6204600,22950,2023-09-09,2024-03-24
15657,3410,6204600,22950,2023-09-18,2024-03-29
15658,2200,6204600,22950,2023-09-26,2024-03-02
15659,1870,6204650,22950,2023-09-08,2024-03-09
15660,770,6204650,22950,2023-09-14,2024-01-26
15661,3190,6204650,22950,2023-09-26,2024-03-27
15662,550,6204650,22950,2023-10-02,2024-01-09
15663,330,6204700,22950,2023-09-07,2024-03-20
15664,2750,6204700,22950,2023-09-08,2024-03-29
15665,3630,6204700,22950,2023-09-09,2024-02-03
15666,660,6204700,22950,2023-09-15,2024-03-29
15667,1100,6204700,22950,2023-09-16,2024-03-17
15668,770,6204700,22950,2023-11-09,2024-02-28
15669,2640,6204800,22800,2023-06-21,2024-03-25
15670,4730,6204800,22800,2023-07-03,2024-03-20
15671,2420,6204800,22800,2023-07-04,2024-03-10
15672,1650,6204800,22800,2023-11-20,2024-03-27
15673,3630,6204850,22850,2023-08-20,2024-03-08
15674,1870,6204850,22850,2023-08-22,2024-02-15
15675,2090,6204850,22850,2023-09-02,2024-03-15
15676,1540,6204850,22850,2023-09-08,2024-03-15
15677,3520,6204850,22850,2023-09-09,2023-12-29
15678,2310,6204850,22850,2023-09-09,2024-01-26
15679,1320,6204850,22850,2023-09-09,2024-02-16
15680,880,6204900,22850,2023-10-03,2024-03-05
15681,4730,6204900,22850,2023-11-06,2024-02-04
15682,2860,6204900,22850,2023-12-05,2024-02-17
15683,1980,6204900,22850,2024-01-14,2024-01-14
15684,2750,6204900,22850,2024-03-05,2024-03-15
15685,1210,6204950,22850,2023-09-21,2024-03-16
15686,3520,6204950,22850,2023-09-24,2024-03-13
15687,3080,6204950,22850,2024-01-13,2024-03-08
15688,660,6205000,22850,2023-09-23,2023-10-18
15689,4840,6205000,22850,2023-11-25,2024-03-07
15690,2640,6205050,24425,2024-01-06,2024-01-06
15691,1100,6205100,24425,2023-09-21,2024-03-13
15692,4840,6205100,24425,2023-09-28,2024-03-31
15693,2090,6205100,24425,2023-11-23,2024-01-05
15694,3520,6205100,24425,2023-12-01,2023-12-22
15695,2750,6205100,24425,2023-12-02,2023-12-21
15696,2310,6205100,24425,2023-12-22,2023-12-22
15697,2970,6205150,22975,2023-09-25,2024-03-31
15698,3630,6205150,22975,2023-09-28,2024-03-07
15699,4730,6205150,22975,2023-10-08,2023-11-09
15700,2750,6205150,22975,2023-11-25,2024-03-22
15701,3080,6205150,22975,2024-01-03,2024-03-08
15702,1540,6205150,22975,2024-03-17,2024-03-17
15703,1870,6205250,22850,2023-10-23,2024-03-30
15704,880,6205250,22850,2023-10-23,2024-01-27
15705,1320,6205250,22850,2023-10-27,2024-03-26
15706,3410,6205250,22850,2023-11-06,2024-03-27
15707,990,6205300,22975,2024-01-19,2024-03-31
15708,4070,6205300,22975,2024-01-26,2024-02-15
15709,4400,6205300,22975,2024-01-31,2024-01-31
15710,2860,6205350,22850,2024-02-28,2024-03-08
15711,330,6205350,22850,2024-03-02,2024-03-04
15712,3410,6205350,22850,2024-03-07,2024-03-07
15713,1320,6205350,22850,2024-03-17,2024-03-22
15714,2310,6205400,22850,2024-02-28,2024-03-21
15715,3410,6205400,22850,2024-02-29,2024-02-29
15716,2200,6205400,22850,2024-03-17,2024-03-19
15717,2860,6205400,22850,2024-03-18,2024-03-18
15718,1650,6205400,22850,2024-03-30,2024-03-30
15719,2970,6205450,22875,2024-03-26,2024-03-26
15720,4840,6205700,22875,2024-03-26,2024-03-29
15721,3520,6200300,22975,2022-11-13,2024-03-30
15722,3630,6200300,22975,2022-12-03,2024-03-30
15723,1760,6200300,22975,2022-12-03,2024-03-07
15724,2200,6200300,22975,2022-12-30,2024-03-24
15725,2970,6200450,22850,2022-07-21,2024-03-31
15726,4400,6200450,22850,2023-04-23,2023-04-23
15727,2530,6200500,22850,2022-07-12,2024-01-03
15728,1980,6200500,22850,2022-07-20,2023-02-18
15729,880,6200500,22850,2022-07-23,2023-04-01
